timestamp,latitude,longitude
2018-09-10 19:39:29,40.7016519,-73.9870503
2018-09-10 19:36:16,40.7013991,-73.9867837
2018-09-10 19:09:42,40.7372081,-73.9971228
2018-09-09 20:44:09,40.727333,-74.0321518
2018-09-09 20:20:06,40.7273459,-74.0321909
2018-09-09 20:07:35,40.7272668,-74.032228
2018-09-09 20:01:47,40.7272521,-74.032114
2018-09-09 09:57:32,40.7273378,-74.0322044
2018-09-09 01:10:09,40.7220751,-74.0027966
2018-09-09 00:18:10,40.7220272,-74.0026027
2018-09-09 00:12:21,40.7238941,-74.001416
2018-09-09 00:09:32,40.7245706,-74.0021164
2018-09-09 00:00:08,40.7251336,-74.0030463
2018-09-08 23:58:03,40.7246603,-74.0021869
2018-09-08 23:56:03,40.7238286,-74.0012133
2018-09-08 23:11:05,40.7229928,-74.0021068
2018-09-08 22:31:33,40.7403685,-73.9857593
2018-09-08 22:29:11,40.7413682,-73.98578
2018-09-08 22:26:04,40.7447121,-73.9834926
2018-09-08 22:22:04,40.744631,-73.981006
2018-09-08 22:19:30,40.7456926,-73.9756229
2018-09-08 22:17:03,40.749942,-73.9737105
2018-09-08 22:15:03,40.7517652,-73.9765035
2018-09-08 22:12:33,40.7528508,-73.9782877
2018-09-08 22:09:54,40.7520606,-73.9782538
2018-09-08 22:05:38,40.7523125,-73.9781609
2018-09-08 22:00:44,40.7521452,-73.9773763
2018-09-08 21:56:27,40.7513749,-73.9771504
2018-09-08 21:49:32,40.752745,-73.9782647
2018-09-08 21:47:04,40.7528996,-73.9784206
2018-09-08 21:15:42,40.7520989,-73.9771305
2018-09-08 21:13:23,40.751617,-73.9763058
2018-09-08 21:09:49,40.7540126,-73.9822531
2018-09-08 20:56:58,40.7573876,-73.9895734
2018-09-08 20:54:54,40.751484,-73.9938406
2018-09-08 20:28:37,40.7404623,-74.0021238
2018-09-08 20:24:30,40.73968,-74.0025705
2018-09-08 20:22:26,40.7409012,-74.0018542
2018-09-08 20:19:56,40.7417209,-74.0033843
2018-09-08 20:16:10,40.7430763,-74.0058186
2018-09-08 20:13:22,40.7433296,-74.0063906
2018-09-08 19:34:49,40.7430706,-74.0076731
2018-09-08 19:28:56,40.7472727,-74.0007079
2018-09-08 16:56:04,40.744316,-74.0066651
2018-09-08 16:50:02,40.7429711,-74.0075802
2018-09-08 16:29:00,40.7417492,-74.0045754
2018-09-08 16:26:40,40.7416107,-74.0041203
2018-09-08 16:24:39,40.7411296,-74.0030312
2018-09-08 16:20:43,40.7398493,-74.0027475
2018-09-08 16:18:37,40.7405423,-74.0021071
2018-09-08 16:14:09,40.7311108,-74.0012562
2018-09-08 16:10:59,40.725845,-74.0040523
2018-09-08 16:02:03,40.7125683,-74.0100386
2018-09-08 15:57:30,40.7121918,-74.0106771
2018-09-08 15:54:43,40.710974,-74.011258
2018-09-08 15:52:01,40.7117741,-74.0115967
2018-09-08 15:33:29,40.7269808,-74.0343186
2018-09-08 15:30:57,40.7268254,-74.0324193
2018-09-07 23:12:32,40.7587432,-73.9890491
2018-09-07 23:10:32,40.7578002,-73.9893734
2018-09-07 16:56:22,40.7315664,-73.9942349
2018-09-07 16:53:37,40.7305805,-73.9923913
2018-09-07 16:37:13,40.6915343,-73.9852501
2018-09-07 16:26:00,40.6922579,-73.9871987
2018-09-07 16:23:47,40.693837,-73.9872373
2018-09-07 16:20:42,40.6938194,-73.9857731
2018-09-07 14:18:12,40.693374,-73.9858571
2018-09-07 13:07:43,40.693397,-73.9858378
2018-09-07 13:05:39,40.6936073,-73.9859928
2018-09-07 13:02:21,40.6933678,-73.9873072
2018-09-07 13:00:27,40.6930879,-73.9873904
2018-09-07 12:52:04,40.7095827,-74.0104185
2018-09-07 12:50:06,40.7106704,-74.0091746
2018-09-07 12:45:17,40.7118169,-74.0116692
2018-09-07 05:15:33,40.7126328,-74.0047907
2018-09-07 05:13:36,40.713358,-74.0040604
2018-09-07 05:11:28,40.7202213,-73.9989845
2018-09-07 05:08:55,40.721634,-73.9977166
2018-09-07 05:06:20,40.7210491,-74.0005505
2018-09-07 05:02:15,40.7243103,-73.9925823
2018-09-07 04:59:38,40.721884,-73.9865962
2018-09-07 04:33:13,40.7208668,-73.9865754
2018-09-07 04:29:31,40.7222956,-73.98611
2018-09-07 04:24:44,40.7232571,-73.9862513
2018-09-07 03:01:39,40.7239855,-73.9852283
2018-09-07 02:59:38,40.7248344,-73.986118
2018-09-07 02:57:31,40.7253728,-73.98726
2018-09-07 02:54:48,40.7260665,-73.9892615
2018-09-07 02:50:58,40.7269815,-73.9912991
2018-09-07 02:48:48,40.7277992,-73.992929
2018-09-07 02:46:16,40.7284865,-73.9940109
2018-09-07 02:42:38,40.729742,-73.9934777
2018-09-07 02:17:08,40.7293142,-73.9935669
2018-09-07 02:10:25,40.7298131,-73.9936543
2018-09-07 02:07:34,40.7297838,-73.9973883
2018-09-07 02:04:47,40.7253503,-73.9997628
2018-09-07 02:01:59,40.7221726,-74.0006713
2018-09-07 01:59:19,40.7238044,-74.000364
2018-09-07 01:56:09,40.7256149,-74.0041626
2018-09-07 01:48:48,40.7261937,-74.0059601
2018-09-07 00:31:31,40.7277047,-74.0053008
2018-09-07 00:29:04,40.7289198,-74.005278
2018-09-07 00:26:24,40.7309759,-74.0089418
2018-09-06 17:17:36,40.7273616,-74.0322672
2018-09-06 16:19:35,40.72733,-74.0323104
2018-09-06 12:48:34,40.7273365,-74.032266
2018-09-04 12:27:24,40.7274564,-74.0319693
2018-09-04 12:24:58,40.7272455,-74.032173
2018-09-04 12:11:10,40.7272645,-74.0324135
2018-09-04 12:11:08,40.7272915,-74.0323901
2018-09-04 12:11:07,40.7273703,-74.0323069
2018-09-04 12:00:13,40.7273236,-74.0322615
2018-09-04 12:00:13,40.7273236,-74.0322615
2018-09-04 12:00:08,40.7273073,-74.0322486
2018-09-04 12:00:08,40.7273073,-74.0322486
2018-09-04 11:52:12,40.7272594,-74.0323893
2018-09-04 11:40:32,40.7273069,-74.0322225
2018-09-04 11:40:30,40.7273117,-74.0322316
2018-09-04 11:40:28,40.7273154,-74.0322422
2018-09-04 11:40:27,40.7273155,-74.0322423
2018-09-04 11:14:50,40.7272338,-74.0321575
2018-09-04 11:04:53,40.7272088,-74.0321401
2018-09-04 10:58:09,40.7271699,-74.0321358
2018-09-04 10:57:55,40.7271877,-74.0321408
2018-09-04 10:50:56,40.7293474,-74.0420714
2018-09-04 10:38:41,40.727229,-74.0321723
2018-09-04 10:23:58,40.727219,-74.0321724
2018-09-04 10:04:22,40.7272501,-74.0321926
2018-09-04 09:50:36,40.7272872,-74.0322302
2018-09-04 09:35:59,40.7273026,-74.0321579
2018-09-04 09:26:13,40.7272452,-74.0321769
2018-09-04 08:58:20,40.7272742,-74.0322204
2018-09-04 08:29:44,40.7272532,-74.0322031
2018-09-04 08:29:43,40.7272532,-74.0322031
2018-09-04 08:29:42,40.7272532,-74.032203
2018-09-04 04:54:01,40.7272083,-74.0324947
2018-09-04 04:54:00,40.7272083,-74.0324947
2018-09-04 04:53:57,40.7272097,-74.0324943
2018-09-04 04:53:56,40.727211,-74.0324959
2018-09-04 04:53:56,40.7272115,-74.0324949
2018-09-04 04:39:54,40.7273278,-74.0322505
2018-09-04 04:39:53,40.7273282,-74.0322508
2018-09-04 04:39:53,40.7273277,-74.03225
2018-09-04 04:23:07,40.7272904,-74.0322167
2018-09-04 04:23:07,40.7272907,-74.0322169
2018-09-04 01:30:11,40.7271913,-74.0319502
2018-09-04 01:25:04,40.7271611,-74.0318472
2018-09-04 01:23:27,40.7272045,-74.0319915
2018-09-04 01:20:45,40.7293034,-74.0350862
2018-09-04 01:18:15,40.7306976,-74.0467983
2018-09-02 16:30:15,40.7277023,-74.0340146
2018-09-02 16:21:30,40.7271562,-74.0315181
2018-09-02 16:19:27,40.7274233,-74.0320925
2018-09-02 16:16:28,40.7269185,-74.0346583
2018-09-02 16:16:18,40.7269546,-74.0333908
2018-09-02 15:50:59,40.7339796,-74.0001728
2018-09-02 15:48:17,40.7321926,-74.0008457
2018-09-02 15:45:11,40.7311069,-74.0012625
2018-09-02 15:38:40,40.7239285,-73.9913162
2018-09-02 15:34:55,40.7138745,-73.9901155
2018-09-02 15:17:53,40.6741596,-73.9967907
2018-09-02 15:15:20,40.6740335,-73.9966468
2018-09-02 15:13:17,40.6742698,-73.9967865
2018-09-02 15:10:24,40.6746422,-73.9971899
2018-09-02 15:07:14,40.6765035,-73.9988473
2018-09-02 15:04:24,40.6760116,-73.9988044
2018-09-02 14:06:15,40.6768515,-73.9988652
2018-09-02 13:51:42,40.6767691,-73.9988759
2018-09-02 13:45:30,40.6768409,-73.998852
2018-09-02 13:43:19,40.6766467,-73.998641
2018-09-02 13:41:15,40.6835764,-73.9952703
2018-09-02 13:38:57,40.6888098,-73.9899139
2018-09-02 13:35:56,40.6843681,-73.9783601
2018-09-02 13:33:55,40.6814743,-73.966367
2018-09-02 13:30:59,40.6789643,-73.9496668
2018-09-02 13:28:58,40.6821102,-73.9462401
2018-09-02 13:28:34,40.6820528,-73.9424833
2018-09-02 13:25:47,40.6820101,-73.9415694
2018-09-02 13:19:21,40.6817624,-73.9429429
2018-09-02 13:16:12,40.6818034,-73.942928
2018-09-02 13:14:13,40.6818741,-73.9428808
2018-09-02 13:14:10,40.6818537,-73.9429392
2018-09-02 09:45:15,40.6807051,-73.9435016
2018-09-02 09:39:52,40.6800632,-73.9436683
2018-09-02 09:37:49,40.6801949,-73.9435584
2018-09-02 09:20:26,40.6802484,-73.9434377
2018-09-02 09:16:50,40.6790951,-73.9441634
2018-09-02 09:04:58,40.6783348,-73.9446067
2018-09-02 09:00:20,40.6788339,-73.9442132
2018-09-02 08:59:39,40.6806351,-73.9433548
2018-09-02 08:59:11,40.6792993,-73.9440779
2018-09-02 08:56:26,40.6805805,-73.9435018
2018-09-02 08:49:04,40.6816636,-73.9428986
2018-09-02 03:18:44,40.6816027,-73.9429537
2018-09-02 03:15:28,40.6809375,-73.9436691
2018-09-02 03:14:24,40.6804232,-73.9433461
2018-09-02 03:07:32,40.6799561,-73.9441198
2018-09-02 03:07:30,40.6799611,-73.9440835
2018-09-02 03:07:29,40.6800054,-73.9441091
2018-09-02 03:07:27,40.6800248,-73.9441683
2018-09-02 03:07:25,40.6800821,-73.9440104
2018-09-02 02:59:36,40.6798811,-73.9441804
2018-09-02 02:55:19,40.6798596,-73.9421144
2018-09-02 02:47:25,40.6799381,-73.9419943
2018-09-02 02:45:02,40.6799708,-73.9437733
2018-09-02 02:34:59,40.6800491,-73.9437132
2018-09-02 02:31:15,40.6802748,-73.9484023
2018-09-02 02:29:07,40.6803124,-73.9497733
2018-09-01 01:36:09,40.7274638,-74.0318612
2018-09-01 01:33:44,40.7264581,-74.0327127
2018-09-01 01:31:09,40.7268056,-74.0341593
2018-09-01 01:31:02,40.7268957,-74.0330971
2018-09-01 01:12:35,40.7338475,-73.998182
2018-09-01 01:10:04,40.7329824,-73.9964367
2018-09-01 01:07:17,40.7319623,-73.9966185
2018-09-01 01:04:40,40.7301344,-74.0003358
2018-09-01 01:02:02,40.7307623,-73.9998397
2018-09-01 00:45:31,40.7299268,-74.0006157
2018-09-01 00:31:18,40.7298235,-74.000631
2018-09-01 00:25:24,40.7298754,-74.0006354
2018-09-01 00:20:01,40.7280458,-74.0028352
2018-09-01 00:10:56,40.7298317,-74.0006124
2018-09-01 00:06:34,40.7302501,-74.0003068
2018-09-01 00:05:09,40.730056,-74.0004692
2018-09-01 00:05:01,40.7298287,-73.9966938
2018-09-01 00:01:21,40.7282819,-73.9951783
2018-08-31 23:59:26,40.7291975,-73.9957982
2018-08-31 23:57:09,40.7297513,-73.9965703
2018-08-31 23:56:21,40.7271942,-73.9918473
2018-08-31 23:55:13,40.7276902,-73.9934192
2018-08-31 23:54:10,40.7276989,-73.9929762
2018-08-31 23:47:18,40.7270624,-73.9916895
2018-08-31 23:44:10,40.7270865,-73.9918489
2018-08-31 23:39:15,40.7265666,-73.9918865
2018-08-31 23:39:10,40.7271025,-73.9916889
2018-08-31 23:31:10,40.7271963,-73.9916592
2018-08-31 23:22:20,40.7271955,-73.9915373
2018-08-31 23:14:20,40.727172,-73.9916321
2018-08-31 23:02:09,40.7271718,-73.9916554
2018-08-31 22:48:38,40.7270519,-73.9917039
2018-08-31 22:48:38,40.7270519,-73.9917039
2018-08-31 22:39:35,40.7271035,-73.9916168
2018-08-31 22:31:11,40.7271346,-73.9915523
2018-08-31 22:28:34,40.7271059,-73.9920255
2018-08-31 22:26:17,40.727179,-73.9917864
2018-08-31 22:25:17,40.7280079,-73.9934604
2018-08-31 22:22:59,40.7288737,-73.995046
2018-08-31 22:21:31,40.7292701,-73.9965288
2018-08-31 22:17:30,40.732252,-73.9963792
2018-08-31 22:15:02,40.7333551,-73.9970804
2018-08-31 22:12:25,40.7339457,-73.9988637
2018-08-31 21:58:48,40.7274486,-74.0349081
2018-08-31 21:58:23,40.7273714,-74.0322602
2018-08-31 21:55:45,40.7260595,-74.0341743
2018-08-31 21:50:03,40.7271462,-74.0320858
2018-08-31 21:41:55,40.7274136,-74.0323693
2018-08-31 21:15:48,40.7273416,-74.0321736
2018-08-31 21:07:11,40.7273773,-74.0322586
2018-08-31 21:07:11,40.7273773,-74.0322586
2018-08-31 21:07:11,40.7273777,-74.0322592
2018-08-31 20:46:29,40.727277,-74.032233
2018-08-31 20:46:28,40.7272808,-74.0322364
2018-08-31 20:10:56,40.7274805,-74.0316899
2018-08-31 20:01:47,40.727309,-74.0322457
2018-08-31 20:01:46,40.7273121,-74.0322467
2018-08-31 16:06:20,40.7272066,-74.0312737
2018-08-31 15:57:54,40.7288627,-74.0316395
2018-08-31 15:45:01,40.7277201,-74.0323088
2018-08-31 15:41:50,40.7267929,-74.0325173
2018-08-31 15:37:31,40.7266291,-74.0344236
2018-08-31 15:34:01,40.7272521,-74.032456
2018-08-31 15:26:48,40.7274838,-74.0321534
2018-08-31 15:24:14,40.7289444,-74.0317279
2018-08-31 15:22:07,40.7297976,-74.0318696
2018-08-31 15:18:44,40.727681,-74.031725
2018-08-31 15:06:13,40.7265461,-74.0303723
2018-08-31 14:53:43,40.7263636,-74.0301933
2018-08-31 14:48:47,40.7261649,-74.030844
2018-08-31 14:46:18,40.7266084,-74.0330349
2018-08-31 14:46:10,40.7264171,-74.0318405
2018-08-31 14:42:46,40.7266718,-74.0357508
2018-08-31 14:38:24,40.726808,-74.0364037
2018-08-31 14:35:42,40.7266707,-74.0358157
2018-08-31 14:33:14,40.7272485,-74.0321035
2018-08-31 14:32:22,40.7267004,-74.0328142
2018-08-31 14:10:30,40.7274522,-74.0324076
2018-08-31 14:02:25,40.7274336,-74.0322712
2018-08-31 13:56:31,40.7272809,-74.0313386
2018-08-31 13:54:19,40.7270752,-74.0318742
2018-08-31 13:53:41,40.7267368,-74.034056
2018-08-31 13:51:26,40.7265963,-74.0350353
2018-08-31 13:49:24,40.7292138,-74.0399169
2018-08-31 13:47:13,40.7307378,-74.0473071
2018-08-31 13:44:40,40.7307895,-74.050514
2018-08-31 13:41:02,40.7010032,-74.0685367
2018-08-31 13:35:27,40.7066437,-74.1523188
2018-08-31 13:32:44,40.7053846,-74.180295
2018-08-31 13:30:33,40.6954442,-74.1787727
2018-08-31 13:29:46,40.6906295,-74.1779414
2018-08-31 13:16:15,40.6906426,-74.1779999
2018-08-31 12:55:48,40.6906284,-74.1780571
2018-08-31 12:55:35,40.6905262,-74.1778387
2018-08-31 09:01:15,39.2159702,-84.7298634
2018-08-31 08:59:05,39.2131559,-84.6896612
2018-08-31 08:56:51,39.2268884,-84.6484376
2018-08-31 08:54:37,39.2469133,-84.6125066
2018-08-31 08:52:34,39.2716322,-84.5841647
2018-08-31 08:50:33,39.2929737,-84.5504266
2018-08-31 08:48:32,39.2996095,-84.5088995
2018-08-31 08:46:28,39.2951294,-84.4676471
2018-08-31 08:44:18,39.2856057,-84.423159
2018-08-31 08:42:13,39.2906238,-84.3813675
2018-08-31 08:40:11,39.2954564,-84.3708048
2018-08-31 08:37:53,39.3026596,-84.3639898
2018-08-31 08:35:58,39.3026459,-84.3637625
2018-08-30 22:48:12,39.2083242,-84.4418452
2018-08-30 22:44:31,39.2100975,-84.4427082
2018-08-30 22:42:53,39.2097297,-84.4425232
2018-08-30 22:42:10,39.2112946,-84.4447606
2018-08-30 22:39:47,39.2111642,-84.4439039
2018-08-30 22:37:29,39.2115389,-84.4457007
2018-08-30 22:34:47,39.2113272,-84.4450608
2018-08-30 22:33:20,39.2064762,-84.4516726
2018-08-30 22:29:40,39.1971511,-84.4585704
2018-08-30 22:25:39,39.1890006,-84.4636087
2018-08-30 22:23:00,39.1759076,-84.4667895
2018-08-30 22:20:43,39.1665232,-84.470522
2018-08-29 22:52:59,39.20892,-84.4412717
2018-08-29 22:52:50,39.2089166,-84.4412822
2018-08-29 22:52:50,39.2089005,-84.4413196
2018-08-29 22:42:43,39.2089664,-84.4413551
2018-08-29 22:37:44,39.2089886,-84.4414466
2018-08-29 22:34:39,39.2093187,-84.4417201
2018-08-29 22:34:38,39.2093187,-84.4417201
2018-08-29 22:34:38,39.2093187,-84.4417201
2018-08-29 22:34:38,39.2093187,-84.4417201
2018-08-29 22:27:32,39.2089001,-84.440943
2018-08-29 22:23:58,39.2090714,-84.4414721
2018-08-29 22:22:09,39.2089712,-84.4412793
2018-08-29 22:19:25,39.20885,-84.4410993
2018-08-29 22:16:35,39.2083984,-84.4407634
2018-08-29 22:13:02,39.2090814,-84.4429178
2018-08-29 22:10:59,39.2103287,-84.4421252
2018-08-29 22:09:07,39.211081,-84.4425187
2018-08-29 22:07:02,39.2107111,-84.4424622
2018-08-29 22:05:28,39.2112906,-84.4452386
2018-08-29 22:03:15,39.2114303,-84.4473868
2018-08-29 22:01:06,39.2051582,-84.4530842
2018-08-29 21:59:00,39.1980013,-84.4582374
2018-08-29 21:56:09,39.1901279,-84.4627767
2018-08-29 21:53:46,39.1884152,-84.463855
2018-08-29 21:51:32,39.1868975,-84.4646413
2018-08-29 21:48:31,39.1782485,-84.4662372
2018-08-29 21:46:11,39.1730677,-84.467661
2018-08-29 21:44:03,39.1678779,-84.4701014
2018-08-29 21:42:05,39.1652583,-84.471148
2018-08-29 21:39:54,39.1614232,-84.4738856
2018-08-29 21:38:27,39.1592092,-84.4739798
2018-08-29 21:35:41,39.1535289,-84.4833562
2018-08-29 21:33:26,39.1522368,-84.4847152
2018-08-29 21:30:49,39.1474085,-84.4890027
2018-08-29 21:28:12,39.1410106,-84.4929515
2018-08-29 21:28:11,39.1410106,-84.4929515
2018-08-29 21:28:11,39.1410106,-84.4929515
2018-08-29 21:28:11,39.1410106,-84.4929515
2018-08-29 21:28:11,39.1410106,-84.4929515
2018-08-29 21:26:30,39.1355046,-84.4968119
2018-08-29 21:23:26,39.1280917,-84.5002274
2018-08-29 21:21:05,39.1209376,-84.5005658
2018-08-29 21:19:07,39.110531,-84.5041023
2018-08-29 21:14:26,39.1064003,-84.5109203
2018-08-29 21:14:26,39.1064003,-84.5109203
2018-08-29 21:14:06,39.1051764,-84.5105863
2018-08-29 21:13:31,39.1037524,-84.5102596
2018-08-29 21:13:07,39.1013799,-84.5106205
2018-08-29 21:03:04,39.1016157,-84.5099961
2018-08-29 20:58:00,39.1020297,-84.5098979
2018-08-29 20:50:21,39.1013316,-84.5101166
2018-08-29 20:47:59,39.1015414,-84.5117546
2018-08-29 20:44:54,39.09999,-84.5127888
2018-08-29 20:43:10,39.1005776,-84.5125753
2018-08-29 20:42:57,39.0998304,-84.5162247
2018-08-29 20:41:46,39.0997301,-84.5146203
2018-08-29 20:39:43,39.0996764,-84.5161776
2018-08-29 20:33:22,39.0997864,-84.5165522
2018-08-29 20:26:55,39.099699,-84.5153743
2018-08-29 20:11:43,39.0992048,-84.5157554
2018-08-29 20:09:24,39.0994238,-84.5148877
2018-08-29 19:36:28,39.0998433,-84.517113
2018-08-29 19:00:38,39.0998152,-84.5162906
2018-08-29 18:56:51,39.0992449,-84.5157153
2018-08-29 18:18:15,39.0999114,-84.5163695
2018-08-29 18:14:15,39.0995485,-84.5169417
2018-08-29 18:00:06,39.099903,-84.5161001
2018-08-29 17:50:39,39.0997292,-84.5166564
2018-08-29 17:42:59,39.0990617,-84.515891
2018-08-29 17:37:52,39.0994807,-84.5164328
2018-08-29 17:36:31,39.0997012,-84.5165158
2018-08-29 17:36:26,39.1000172,-84.5132024
2018-08-29 17:35:30,39.0998269,-84.5157423
2018-08-29 17:32:05,39.1000755,-84.5126359
2018-08-29 17:30:26,39.1000214,-84.5131402
2018-08-29 17:29:42,39.1021839,-84.5127547
2018-08-29 17:29:36,39.10155,-84.5124694
2018-08-29 16:53:42,39.1025702,-84.5126775
2018-08-29 16:48:59,39.1025461,-84.5126764
2018-08-29 16:44:58,39.1015959,-84.5133378
2018-08-29 16:44:34,39.1019903,-84.5129687
2018-08-29 16:43:49,39.0998632,-84.5154855
2018-08-29 16:40:53,39.1000381,-84.5152845
2018-08-29 16:36:53,39.0996543,-84.515816
2018-08-29 12:15:20,39.211915,-84.4476719
2018-08-29 12:13:15,39.2118079,-84.4476851
2018-08-29 12:12:04,39.2117243,-84.4472992
2018-08-29 12:10:05,39.211243,-84.4410532
2018-08-29 12:07:59,39.2215411,-84.4133202
2018-08-29 12:05:32,39.2263252,-84.3716751
2018-08-29 12:03:17,39.2387675,-84.3668249
2018-08-29 12:01:14,39.2440359,-84.366336
2018-08-29 11:58:52,39.2549379,-84.3638503
2018-08-29 11:56:32,39.2651701,-84.3577269
2018-08-29 11:54:28,39.2836148,-84.3685425
2018-08-29 11:52:25,39.293388,-84.370816
2018-08-29 11:49:27,39.3026366,-84.3637209
2018-08-29 11:49:25,39.3017366,-84.3649222
2018-08-29 11:21:44,39.302575,-84.363706
2018-08-29 11:21:41,39.3025298,-84.363705
2018-08-29 11:21:40,39.3025298,-84.363705
2018-08-29 11:21:35,39.3024034,-84.3635777
2018-08-29 10:57:58,39.3028329,-84.3639726
2018-08-29 10:34:12,39.3025937,-84.3637215
2018-08-29 10:34:04,39.3026506,-84.3636635
2018-08-28 23:40:50,39.2087859,-84.4410357
2018-08-28 23:33:06,39.20896,-84.4412724
2018-08-28 23:24:21,39.2089771,-84.4410433
2018-08-28 23:17:02,39.2090498,-84.4416786
2018-08-28 22:50:51,39.2083629,-84.4413103
2018-08-28 22:48:16,39.2086519,-84.4426424
2018-08-28 22:44:28,39.2105734,-84.4420863
2018-08-28 22:40:26,39.2111565,-84.4441987
2018-08-28 22:40:23,39.2108747,-84.4432254
2018-08-28 22:34:14,39.20313,-84.455078
2018-08-28 22:32:03,39.19925,-84.4575624
2018-08-28 22:29:23,39.190576,-84.4624144
2018-08-28 22:25:28,39.176883,-84.466517
2018-08-28 22:21:45,39.1642458,-84.4717858
2018-08-28 22:19:30,39.1565914,-84.4793552
2018-08-28 21:26:38,39.1434803,-84.4718811
2018-08-28 21:24:24,39.1390975,-84.4535547
2018-08-28 21:22:21,39.1393855,-84.4405577
2018-08-28 21:20:18,39.1413647,-84.4231818
2018-08-28 21:17:33,39.1353015,-84.42109
2018-08-28 21:15:20,39.125741,-84.4213414
2018-08-28 21:13:10,39.1114492,-84.4034952
2018-08-28 21:11:07,39.120094,-84.3826817
2018-08-28 21:07:12,39.1267844,-84.355034
2018-08-28 21:04:36,39.1304226,-84.3498401
2018-08-28 21:02:22,39.1432496,-84.3283736
2018-08-26 22:38:50,39.9789766,-83.0160652
2018-08-26 22:35:34,39.9790012,-83.0157419
2018-08-26 22:33:06,39.9789128,-83.0158611
2018-08-26 22:33:02,39.9789751,-83.0158145
2018-08-26 22:30:16,39.9827336,-83.0226323
2018-08-26 22:29:41,39.9770618,-83.022458
2018-08-26 22:29:41,39.9770618,-83.022458
2018-08-26 22:29:07,39.9741293,-83.0224139
2018-08-26 22:29:01,39.9738903,-83.0222077
2018-08-26 22:26:35,39.9699627,-83.0228743
2018-08-26 22:24:22,39.9794091,-83.0218858
2018-08-26 22:24:21,39.9796194,-83.0219579
2018-08-26 22:20:38,40.032299,-83.0282939
2018-08-26 22:20:38,40.032299,-83.0282939
2018-08-26 22:20:36,40.0327485,-83.0281633
2018-08-26 22:18:56,40.0606284,-83.0310359
2018-08-26 22:18:55,40.060909,-83.0311169
